traffic_volume,Day sin,Day cos,Year sin,Year cos,temp,clouds_all,rain_1h,snow_1h,is_weekend,is_holiday,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,dayofweek,day,month,year,day_hour
5640.0,0.7933533402938705,-0.6087614290052862,0.9285241798956018,0.3712719318090181,278.72,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2016.0,14.0
5640.0,0.7933533402938705,-0.6087614290052862,0.9285241798956018,0.3712719318090181,278.72,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2016.0,14.0
6823.0,0.3826834323653973,-0.9238795325111594,0.9290554679613074,0.369940451223161,280.15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2016.0,16.0
6823.0,0.3826834323653973,-0.9238795325111594,0.9290554679613074,0.369940451223161,280.15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2016.0,16.0
4794.0,-0.1305261922092561,-0.9914448613752316,0.929584846718098,0.3686082103698862,280.88,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2016.0,18.0
4794.0,-0.1305261922092561,-0.9914448613752316,0.929584846718098,0.3686082103698862,280.88,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2016.0,18.0
2875.0,-0.6087614290032525,-0.793353340295431,0.930112315078064,0.367275211987039,275.65,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2016.0,20.0
2875.0,-0.6087614290032525,-0.793353340295431,0.930112315078064,0.367275211987039,275.65,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2016.0,20.0
2754.0,-0.9238795325101784,-0.3826834323677655,0.9306378719571592,0.3659414588141801,273.15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2016.0,22.0
1210.0,-0.9914448613727436,-0.1305261922281557,0.9308999332537108,0.3652743000379805,271.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2016.0,23.0
710.0,-0.9914448613736668,0.1305261922211421,0.9311615162753288,0.364606953592263,271.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,0.0
441.0,-0.9238795325128856,0.3826834323612299,0.9314226208876174,0.3639394198198948,271.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,1.0
441.0,-0.9238795325128856,0.3826834323612299,0.9314226208876174,0.3639394198198948,271.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,1.0
375.0,-0.6087614290088648,0.7933533402911246,0.931943394347855,0.3626037916671563,270.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,3.0
375.0,-0.6087614290088648,0.7933533402911246,0.931943394347855,0.3626037916671563,270.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,3.0
2545.0,-0.1305261922306971,0.991444861372409,0.932462252564178,0.3612674183246245,270.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,5.0
5400.0,0.1305261922186007,0.9914448613740016,0.932720963122496,0.3605989530653736,271.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,6.0
6690.0,0.3826834323588616,0.9238795325138666,0.9329791944702768,0.3599303025386903,272.72,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,7.0
6690.0,0.3826834323588616,0.9238795325138666,0.9329791944702768,0.3599303025386903,272.72,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,7.0
4996.0,0.7933533402895641,0.6087614290108985,0.9334942190038013,0.3585924470572176,275.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,9.0
4996.0,0.7933533402895641,0.6087614290108985,0.9334942190038013,0.3585924470572176,275.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,9.0
5434.0,0.9914448613739736,0.1305261922188111,0.9340073251062788,0.3572538546297493,280.92,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,11.0
5731.0,0.991444861374336,-0.1305261922160593,0.9342631584162012,0.3565842829208602,285.79,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,12.0
5731.0,0.991444861374336,-0.1305261922160593,0.9342631584162012,0.3565842829208602,285.79,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,12.0
5835.0,0.7933533402912537,-0.6087614290086965,0.9347733848962072,0.3552445902328245,288.15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,14.0
5835.0,0.7933533402912537,-0.6087614290086965,0.9347733848962072,0.3552445902328245,288.15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,14.0
6562.0,0.3826834323748702,-0.9238795325072356,0.9352816903163635,0.353904167478946,290.58,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,16.0
6562.0,0.3826834323748702,-0.9238795325072356,0.9352816903163635,0.353904167478946,290.58,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,16.0
5074.0,-0.1305261922135179,-0.9914448613746706,0.935788073632048,0.3525630174139377,290.51,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,18.0
5074.0,-0.1305261922135179,-0.9914448613746706,0.935788073632048,0.3525630174139377,290.51,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,18.0
3086.0,-0.6087614290066627,-0.7933533402928142,0.9362925338025886,0.3512211427940072,287.15,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,20.0
3086.0,-0.6087614290066627,-0.7933533402928142,0.9362925338025886,0.3512211427940072,287.15,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,20.0
2694.0,-0.9238795325118234,-0.3826834323637942,0.9367950697912651,0.3498785463768512,286.36,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,22.0
2084.0,-0.9914448613733046,-0.1305261922238939,0.9370456158945308,0.3492069783564463,285.65,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,23.0
2084.0,-0.9914448613733046,-0.1305261922238939,0.9370456158945308,0.3492069783564463,285.65,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,2016.0,23.0
863.0,-0.9238795325112406,0.3826834323652012,0.9375452636752124,0.3478633044173765,285.22,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,1.0
652.0,-0.7933533402943747,0.6087614290046292,0.937794365095941,0.3471911991890071,283.35,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,2.0
439.0,-0.6087614290169994,0.7933533402848827,0.9380429846995356,0.3465189155818002,283.29,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,3.0
439.0,-0.6087614290169994,0.7933533402848827,0.9380429846995356,0.3465189155818002,283.29,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,3.0
789.0,-0.1305261922264354,0.99144486137297,0.93853877794463,0.3451738146125811,282.15,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,5.0
789.0,-0.1305261922264354,0.99144486137297,0.93853877794463,0.3451738146125811,282.15,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,5.0
2444.0,0.382683432362833,0.9238795325122215,0.9390326423915872,0.3438280042740463,279.96,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,7.0
3792.0,0.6087614290025956,0.7933533402959352,0.9392788509984392,0.3431548339555366,283.64,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,8.0
3792.0,0.6087614290025956,0.7933533402959352,0.9392788509984392,0.3431548339555366,283.64,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,8.0
4679.0,0.9238795325098615,0.3826834323685306,0.9397698203464088,0.3418079647493292,288.3,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,10.0
4679.0,0.9238795325098615,0.3826834323685306,0.9397698203464088,0.3418079647493292,288.3,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,10.0
5506.0,0.991444861373775,-0.130526192220321,0.9402588583663164,0.3404603930909896,290.93,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,12.0
5126.0,0.9238795325132024,-0.3826834323604647,0.9405026528140408,0.3397863447075995,292.14,40.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,13.0
5193.0,0.7933533402974956,-0.6087614290005618,0.940745964053156,0.339112121749869,292.62,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,14.0
5193.0,0.7933533402974956,-0.6087614290005618,0.940745964053156,0.339112121749869,292.62,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,14.0
5361.0,0.3826834323708988,-0.9238795325088806,0.9412311364058342,0.337763153496917,293.65,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,16.0
5361.0,0.3826834323708988,-0.9238795325088806,0.9412311364058342,0.337763153496917,293.65,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,16.0
4836.0,-0.1305261922177796,-0.9914448613741096,0.9417143744272888,0.3364134911043551,291.15,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,18.0
4836.0,-0.1305261922177796,-0.9914448613741096,0.9417143744272888,0.3364134911043551,291.15,75.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,18.0
3373.0,-0.6087614289985283,-0.793353340299056,0.942195677124414,0.3350631373458845,286.82,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,20.0
3261.0,-0.7933533402890599,-0.6087614290115555,0.9424356024170948,0.3343877020716039,283.87,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,21.0
3505.0,-0.9238795325078996,-0.3826834323732671,0.9426750435080806,0.3337120949966276,282.75,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,22.0
2421.0,-0.9914448613738656,-0.1305261922196322,0.9429140002743523,0.333036316468067,283.46,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.0,2016.0,23.0
1851.0,-0.991444861374444,0.1305261922152382,0.9431524725931396,0.3323603668331216,282.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,0.0
999.0,-0.9238795325151644,0.3826834323557283,0.9433904603419204,0.3316842464390787,282.29,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,1.0
999.0,-0.9238795325151644,0.3826834323557283,0.9433904603419204,0.3316842464390787,282.29,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,1.0
999.0,-0.9238795325151644,0.3826834323557283,0.9433904603419204,0.3316842464390787,282.29,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,1.0
451.0,-0.3826834323756353,0.9238795325069188,0.9441015149467632,0.3296548641764996,282.15,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,4.0
469.0,-0.1305261922221736,0.991444861373531,0.9443375631952836,0.328978064220692,282.15,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,5.0
469.0,-0.1305261922221736,0.991444861373531,0.9443375631952836,0.328978064220692,282.15,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,5.0
1091.0,0.3826834323533601,0.9238795325161452,0.9448082040346618,0.3276239575928429,281.55,40.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,7.0
1693.0,0.6087614290060057,0.7933533402933184,0.9450427963837152,0.3269466516165101,281.62,75.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,8.0
2401.0,0.793353340285939,0.6087614290156227,0.9452769031915578,0.326269177662522,282.58,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,9.0
3301.0,0.9238795325115065,0.3826834323645593,0.9455105243379104,0.325591536078949,283.61,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,10.0
3608.0,0.9914448613731964,0.130526192224715,0.9457436597027444,0.3249137272139477,284.37,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,11.0
4257.0,0.9914448613751132,-0.1305261922101554,0.9459763091662798,0.3242357514157607,284.93,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,12.0
4647.0,0.9238795325115576,-0.3826834323644361,0.9462084726089868,0.3235576090327164,285.15,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,13.0
4647.0,0.9238795325115576,-0.3826834323644361,0.9462084726089868,0.3235576090327164,285.15,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,13.0
4370.0,0.6087614290176564,-0.7933533402843785,0.9466713409550446,0.322200825905797,285.28,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,15.0
4370.0,0.6087614290176564,-0.7933533402843785,0.9466713409550446,0.322200825905797,285.28,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,15.0
4218.0,0.1305261922272564,-0.991444861372862,0.9471322637896734,0.3208433806215247,284.82,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,17.0
4218.0,0.1305261922272564,-0.991444861372862,0.9471322637896734,0.3208433806215247,284.82,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,17.0
3065.0,-0.3826834323620679,-0.9238795325125384,0.9475912401656452,0.3194852759695416,284.62,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,19.0
3065.0,-0.3826834323620679,-0.9238795325125384,0.9475912401656452,0.3194852759695416,284.62,90.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,19.0
2377.0,-0.7933533402916767,-0.6087614290081452,0.9480482691396784,0.3181265147410066,284.15,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,21.0
1943.0,-0.9238795325095447,-0.38268343236929575,0.9482760530573046,0.3174468887830847,283.72,75.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,22.0
1943.0,-0.9238795325095447,-0.38268343236929575,0.9482760530573046,0.3174468887830847,283.72,75.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,6.0,13.0,3.0,2016.0,22.0
676.0,-0.991444861373883,0.1305261922195,0.9487301591686256,0.3160871479258121,283.43,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,0.0
676.0,-0.991444861373883,0.1305261922195,0.9487301591686256,0.3160871479258121,283.43,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,0.0
351.0,-0.7933533402979998,0.6087614289999048,0.9491823155374248,0.3147267574754525,283.08,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,2.0
351.0,-0.7933533402979998,0.6087614289999048,0.9491823155374248,0.3147267574754525,283.08,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,2.0
942.0,-0.3826834323716639,0.9238795325085636,0.9496325212344724,0.3133657202277544,282.5,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,4.0
2776.0,-0.1305261922323393,0.9914448613721928,0.949856892291801,0.3126849599289386,282.22,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,5.0
2776.0,-0.1305261922323393,0.9914448613721928,0.949856892291801,0.3126849599289386,282.22,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,5.0
2776.0,-0.1305261922323393,0.9914448613721928,0.949856892291801,0.3126849599289386,282.22,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,5.0
5969.0,0.608761429009416,0.7933533402907016,0.950527076916456,0.3106417165299244,281.93,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,8.0
4844.0,0.7933533402885558,0.6087614290122124,0.9507494952263016,0.3099603157291794,282.36,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,9.0
4196.0,0.9238795325075828,0.3826834323740322,0.950971425062966,0.309278755677967,282.86,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,10.0
4196.0,0.9238795325075828,0.3826834323740322,0.950971425062966,0.309278755677967,282.86,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,10.0
4659.0,0.9914448613745522,-0.1305261922144172,0.9514138188609118,0.3079151592249008,283.65,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,12.0
4820.0,0.9238795325154812,-0.3826834323549632,0.9516342825949016,0.3072331235236316,284.84,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,13.0
4820.0,0.9238795325154812,-0.3826834323549632,0.9516342825949016,0.3072331235236316,284.84,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,13.0
5721.0,0.6087614290142461,-0.7933533402869953,0.9520737431665688,0.3058685789236915,285.94,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,15.0
5721.0,0.6087614290142461,-0.7933533402869953,0.9520737431665688,0.3058685789236915,285.94,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,15.0
6372.0,0.1305261922229947,-0.9914448613734228,0.9525112471242894,0.3045034057309229,286.87,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,17.0
6372.0,0.1305261922229947,-0.9914448613734228,0.9525112471242894,0.3045034057309229,286.87,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,17.0
3197.0,-0.3826834323660392,-0.9238795325108936,0.9529467935689456,0.3031376067509033,286.38,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,19.0
3197.0,-0.3826834323660392,-0.9238795325108936,0.9529467935689456,0.3031376067509033,286.38,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,19.0
2160.0,-0.7933533402854349,-0.6087614290162797,0.9533803816054428,0.3017711847904964,285.79,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,21.0
2160.0,-0.7933533402854349,-0.6087614290162797,0.9533803816054428,0.3017711847904964,285.79,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2016.0,21.0
